centroids:
avg=772.23 
1215	15
1218	20
1221	26
1224	22
1227	29
9420	1
1230	20
1233	26
1236	25
1239	17
1242	19
1245	15
1248	25
1251	25
1254	24
1257	33
1260	15
1263	17
1266	23
1269	26
1272	21
1275	19
1278	16
1281	17
1284	19
1287	22
1290	13
1293	23
1296	22
1299	16
1302	14
1305	18
1308	21
1311	16
1314	16
1317	18
1320	20
1323	16
1326	17
1329	21
1332	16
1335	17
1338	17
1341	20
1344	12
1347	13
1350	31
1353	20
1356	13
1359	24
1362	13
1365	18
1368	22
1371	17
1374	21
1377	19
1380	17
1383	25
1386	20
1389	18
1392	13
1395	25
1398	17
1401	13
1404	13
9597	1
1407	18
1410	13
1413	9
1416	11
1419	12
1422	19
1425	19
1428	21
1431	12
1434	9
1437	15
1440	15
1443	20
1446	16
1449	17
1452	7
1455	17
1458	17
1461	15
1464	12
1467	24
1470	17
1473	13
1476	17
1479	18
1482	13
1485	20
1488	24
1491	11
1494	18
1497	18
1500	20
1503	13
1506	13
1509	11
1512	18
1515	23
1518	13
1521	16
1524	13
1527	16
1530	15
1533	22
1536	13
1539	12
1542	19
1545	11
1548	6
1551	11
1554	18
1557	19
1560	22
1563	11
1566	15
1569	11
1572	20
1575	21
1578	12
1581	13
1584	14
1587	15
1590	11
1593	13
1596	13
1599	9
9792	1
1602	17
1605	12
1608	19
1611	15
1614	12
1617	13
1620	14
1623	14
1626	6
1629	13
1632	14
1635	13
1638	12
1641	12
1644	11
1647	10
1650	8
1653	15
1656	19
1659	17
1662	10
1665	14
1668	11
1671	20
1674	8
1677	12
1680	9
1683	10
1686	12
1689	13
1692	14
1695	9
1698	12
1701	6
1704	8
1707	10
1710	11
1713	14
1716	22
1719	9
1722	11
1725	10
1728	8
1731	14
9924	1
1734	19
1737	10
1740	9
1743	14
1746	9
1749	13
1752	8
1755	13
1758	7
1761	13
1764	13
9957	1
1767	14
1770	13
1773	10
1776	11
1779	7
1782	8
1785	6
1788	8
1791	10
1794	8
1797	7
1800	15
1803	9
1806	3
1809	8
1812	13
1815	5
1818	14
1821	7
1824	12
1827	9
1830	13
1833	10
1836	9
1839	13
1842	7
1845	12
1848	10
1851	11
1854	12
1857	8
1860	8
1863	10
1866	11
1869	7
1872	7
1875	9
1878	4
1881	7
1884	7
1887	6
1890	13
1893	10
1896	11
1899	5
1902	9
1905	6
1908	4
1911	7
1914	10
1917	15
1920	6
1923	13
1926	11
1929	15
1932	11
1935	11
1938	5
1941	7
1944	8
1947	13
1950	9
1953	10
1956	3
1959	10
1962	10
1965	12
1968	8
1971	7
1974	5
1977	9
1980	5
1983	11
1986	14
1989	5
1992	4
1995	11
1998	7
10191	1
2001	7
2004	5
2007	9
2010	5
2013	9
2016	10
2019	6
2022	15
2025	10
2028	4
2031	13
2034	10
2037	7
2040	8
2043	10
2046	6
2049	5
2052	9
2055	7
2058	10
2061	6
2064	6
2067	8
2070	6
2073	10
2076	11
2079	7
2082	4
2085	5
2088	6
2091	9
2094	8
2097	6
2100	11
2103	7
2106	7
2109	7
2112	5
2115	6
2118	6
2121	5
2124	7
2127	4
2130	6
2133	11
2136	9
2139	6
2142	11
2145	6
2148	9
2151	8
2154	5
2157	8
2160	3
2163	6
2166	6
2169	6
2172	10
2175	8
2178	9
2181	6
2184	3
2187	9
2190	5
2193	5
2196	7
2199	6
2202	9
2205	7
2208	6
2211	7
2214	10
2217	5
2220	9
2223	6
2226	9
2229	7
2232	6
2235	5
2238	4
2241	6
2244	5
2247	4
2250	7
2253	7
2256	6
10449	1
2259	9
2262	8
2265	5
2268	9
2271	6
2274	3
10467	1
2277	7
2280	3
2283	6
2286	4
2289	4
2292	4
2295	4
2298	2
2301	12
2304	5
2307	3
2310	9
2313	4
2316	4
10509	1
2319	11
2322	5
2325	6
2328	6
2331	6
2334	6
2337	5
2340	3
2343	6
2346	13
2349	9
2352	7
2355	6
2358	6
2361	9
2364	5
2367	7
2370	5
2373	3
2376	6
2379	8
2382	9
2385	3
2388	6
2391	4
2394	4
2397	7
2400	5
2403	5
2406	8
2409	7
2412	6
2415	4
2418	10
10611	1
2421	5
2424	6
2427	9
2430	5
2433	6
2436	4
2439	4
2442	5
2445	3
2448	4
10641	1
2451	6
2454	4
2457	5
2460	4
2463	5
2466	5
2469	7
2472	5
2475	5
2478	4
2481	2
2484	4
2487	6
2490	4
2493	5
2496	3
2499	4
2502	8
2505	3
2508	3
2511	1
2514	5
2517	4
2520	6
2523	7
2526	4
2529	6
2532	7
2535	4
2538	10
2541	5
2544	10
2547	2
2550	6
2553	6
2556	6
2559	7
2562	8
2565	2
2568	5
2571	5
2574	3
2577	4
2580	5
2583	2
2586	2
2589	3
2592	6
2595	6
2598	5
2601	6
2604	3
2607	1
2610	5
2613	2
2616	4
2619	2
2622	6
2625	3
2628	6
2631	7
2634	2
2637	1
2640	7
2643	3
2649	3
2652	3
2655	3
2658	10
2661	4
2664	6
2667	4
2670	7
2673	3
2676	2
2679	4
2682	5
2685	6
2688	7
2691	2
2694	9
2697	5
2700	3
2703	4
2706	5
2709	4
2712	5
2715	4
2718	5
2721	6
2724	6
2727	2
2730	4
2733	6
2736	4
2739	5
2742	5
2745	4
2748	3
2751	3
2754	6
2757	3
10950	1
2760	5
2763	3
2766	3
2769	2
2772	3
2775	1
2778	7
2781	2
2784	6
2787	5
2790	3
2793	2
2796	6
2799	5
2802	1
2805	2
2808	3
2811	4
2814	4
2817	1
2820	3
2823	3
2826	3
2829	4
2832	4
2835	3
2838	5
2844	2
2847	6
2850	2
2853	3
11046	1
2856	6
2859	5
2862	3
2865	9
2868	2
2871	4
2874	7
2877	2
2880	6
2883	4
2889	3
2892	3
2895	4
2898	2
2901	5
2907	4
2910	1
2913	3
2916	3
2919	5
2922	5
2925	1
2928	3
2934	3
2937	1
2940	2
2946	3
2949	2
2952	2
2955	2
2958	8
2961	3
2964	4
11157	1
2967	2
2970	4
11163	1
2973	6
2979	3
2982	3
2985	3
2988	5
2991	2
2994	3
2997	2
3000	3
3003	1
3006	4
3009	2
3012	4
3015	1
3018	2
3021	1
3024	1
3027	3
3030	1
3033	3
3036	3
3039	4
3042	1
3045	4
3048	2
3051	1
3054	2
3057	1
3060	1
3063	3
3066	4
3069	5
3072	3
3075	5
3078	2
3081	2
3084	8
3087	3
3090	2
3093	2
3096	1
3099	3
3102	3
3105	2
3108	6
3111	4
3114	6
3117	3
3120	4
3123	4
3126	3
3129	6
3132	1
3135	2
3138	2
3141	3
3147	2
3150	8
3153	4
3156	1
3159	2
3162	3
3165	1
3168	3
3171	2
3174	2
3177	3
3180	2
3183	4
3186	3
3189	8
3192	4
3195	8
3198	4
3201	2
3204	3
3207	3
3210	4
3213	5
3216	2
3219	5
3222	3
3225	4
3228	4
3231	2
3234	2
3237	2
3243	3
3246	1
3249	1
3252	1
3255	3
3258	6
3261	2
3264	1
3267	2
3270	1
3273	5
3276	5
3279	3
3282	2
3285	3
11478	1
3288	2
3291	3
3294	2
3297	1
3300	2
3303	4
3306	6
3309	3
3312	5
3315	3
11508	1
3318	3
3321	3
3327	4
3330	3
3333	2
3336	2
3339	5
3342	1
3345	2
3348	3
3351	2
3354	1
3360	2
3363	4
3366	4
3369	1
3375	1
3378	3
3381	6
3387	4
3390	3
3393	8
3396	4
3399	3
3402	2
3405	5
3408	2
3411	3
3414	5
3417	1
3420	1
3423	3
3426	2
3435	1
3438	1
3441	2
3444	3
3447	1
3450	3
3453	1
3459	3
3462	3
3465	1
3471	1
3474	4
3477	2
3480	4
3483	2
3489	2
3495	1
3498	1
3501	3
3504	4
3507	2
3510	3
3516	2
3522	4
3525	4
3528	1
3531	1
3534	1
3537	1
3540	1
3543	3
3549	2
3552	1
3555	1
3561	3
3564	2
3567	3
3570	3
3573	2
3576	3
3579	1
3582	3
3585	2
3588	4
3594	3
3600	3
3603	2
3609	4
3615	2
3618	3
3624	1
3627	2
3630	2
3633	4
3636	2
3639	4
3642	1
3645	1
3648	4
3654	4
3657	1
3660	1
3663	1
3666	3
3669	2
3672	3
3675	4
3678	1
3684	1
3687	2
3693	3
3696	1
3699	2
3702	2
3705	1
3708	1
3714	1
3720	1
3723	3
3732	3
3735	2
3738	2
3741	2
3747	3
3750	2
3753	3
3756	3
3759	1
3762	3
3768	1
3771	1
3774	1
3777	2
3783	2
3786	1
3789	2
3798	2
3807	4
3810	2
3813	2
3816	3
3819	1
3822	1
3825	2
3828	1
3831	1
12024	1
3834	3
3837	3
3846	2
3849	1
3852	1
3855	3
3861	1
3864	2
3867	1
3870	1
3873	1
3876	1
3885	2
12078	1
3891	2
3897	2
3903	1
3912	1
3915	3
3918	1
3921	3
3924	2
3927	1
3930	1
3933	3
3936	1
3942	1
3945	1
3948	1
3954	1
3957	1
3960	3
12159	1
3969	5
3972	2
3978	1
3981	1
3984	1
3987	4
3990	3
3993	1
3996	1
3999	1
4002	1
4005	3
4011	1
4014	2
4017	1
4020	2
4026	1
4029	2
4032	2
4038	2
4044	1
4050	1
4053	2
4056	2
4059	1
4062	2
4065	2
4071	1
4074	2
4083	1
4086	3
4089	1
4092	2
4098	1
4107	2
4113	2
4131	1
4134	1
4137	1
4143	1
4149	1
4152	2
4158	1
4167	2
4173	2
4176	2
4179	1
4194	2
4197	2
4200	1
4203	3
4206	4
4209	1
4212	2
4215	1
4218	1
4221	3
4224	1
4227	2
4230	1
4236	1
20622	1
4245	1
12438	1
4248	1
4251	2
4254	2
4260	2
4263	1
4272	1
4293	1
4296	1
4299	2
4305	1
12498	1
4311	1
4314	3
4317	3
4326	1
4329	1
4338	2
4347	2
4350	1
4356	2
4365	2
4368	3
4371	1
4374	3
4380	3
4383	1
4386	1
4392	1
4395	1
4398	2
4404	1
4407	1
4419	2
4425	1
4428	2
4431	1
4434	1
4455	2
12648	1
4458	1
4467	1
4473	1
4479	2
4482	1
4485	1
4488	1
4497	2
4500	1
4503	1
4506	3
4515	1
4518	1
4521	1
4524	1
4548	1
4554	1
4560	1
4569	2
4572	1
4578	2
4581	1
4587	1
4593	1
4602	3
4611	1
4623	2
4629	2
4632	1
4635	2
4638	1
4644	1
4656	2
4668	1
4677	2
4689	3
4695	2
4698	1
4701	1
4707	1
4719	1
4722	2
4728	2
4731	1
4743	2
4746	1
4764	1
4767	2
4773	1
4776	1
4779	2
4791	1
4794	1
4818	1
4824	1
13017	1
4830	1
4845	1
4848	1
4866	1
4869	1
4878	1
4887	1
4890	1
4896	1
4899	1
4908	2
4923	1
4938	1
4941	1
4944	1
4950	1
4959	1
13152	1
4962	1
4968	1
4983	1
4995	2
4998	3
5004	1
5013	1
5022	1
13215	1
5028	1
5031	1
5043	1
5058	1
5061	1
5067	3
5070	1
5076	1
5091	2
5100	1
5112	1
5127	2
5130	2
5139	2
5142	1
5148	1
5154	1
13347	1
5157	1
5166	1
5169	1
5172	1
5175	1
5181	1
5193	1
5208	1
5211	2
5214	1
5217	1
5226	1
5229	1
5235	1
5250	1
5253	1
5256	1
5262	1
5274	1
5289	1
5295	2
5313	2
5322	1
5328	2
5331	1
5352	2
5358	1
5367	1
5370	1
5394	3
5397	1
5406	1
5412	1
5415	1
5418	1
5433	1
5442	2
5445	1
5451	2
5460	1
5469	1
13662	1
5493	1
5496	1
5502	1
5505	1
5508	1
5520	1
5526	1
5535	1
5541	1
5547	1
5553	1
5559	2
13758	1
5568	1
5571	2
5583	1
5586	2
5604	1
5610	2
5613	2
5616	1
5634	1
5637	1
5643	1
5652	1
5655	2
5664	1
5670	1
5673	1
5694	1
5700	1
5706	1
5709	1
5712	1
5718	1
5730	1
5736	1
13938	1
5748	2
5751	1
5760	2
5763	1
5769	2
5775	1
5826	1
5835	2
14034	1
5844	2
5847	1
5850	4
5871	1
5877	2
5880	1
5889	1
5892	1
5901	1
5922	1
5925	1
5934	1
5952	1
5955	1
5991	3
6006	1
6021	1
6024	1
6027	1
6039	1
6045	1
6060	1
6075	1
6132	1
6135	2
6156	2
6165	1
6174	1
6180	1
6192	1
6195	1
6213	2
6222	1
6243	1
6285	1
14478	1
6294	1
6312	1
6318	1
6321	1
6342	1
6378	1
6393	1
6408	1
6411	1
6420	1
14622	1
6432	1
6435	1
6438	1
6447	1
6450	1
6474	1
6480	1
6486	1
6510	1
6525	1
14748	1
6582	1
6612	1
6639	1
6651	1
6654	1
6669	2
6705	1
6744	1
6756	1
6759	1
6771	1
6786	1
6801	1
6804	1
6810	1
6813	1
6843	1
6855	2
6861	1
6939	1
6963	1
6966	1
15171	1
6987	1
7008	1
7011	1
7017	2
7020	1
7038	1
7062	1
7086	1
7092	1
7101	1
7119	1
7134	1
7137	1
7176	1
15390	1
7200	1
7227	1
7242	1
7266	1
7275	1
7281	1
7284	3
7323	2
7329	1
7335	1
7359	1
7449	1
7485	1
7503	1
7506	2
7512	1
7524	1
7548	1
7557	2
7560	1
7569	1
7572	1
7599	1
7605	1
7608	1
7611	1
7626	1
7629	1
7668	1
7683	2
7692	1
7695	1
7713	1
7800	1
7815	1
7911	1
7926	1
7953	1
7968	2
8013	1
8040	1
8046	1
8061	1
8073	1
8160	1
8181	1


