centroids:
avg=993.978 
1053	67
1054	66
1055	76
1056	77
1057	66
1058	68
1059	61
1060	76
1061	74
1062	61
1063	48
1064	84
1065	68
1066	66
1067	73
1068	72
1069	78
1070	79
1071	81
1072	84
1073	75
1074	66
1075	71
1076	61
1077	66
1078	65
1079	64
1080	78
1081	79
1082	75
1083	74
1084	62
1085	60
1086	63
1087	67
1088	65
1089	81
1090	86
1091	59
1092	90
1093	61
1094	88
1095	95
1096	63
1097	68
1098	66
1099	65
1100	69
1101	57
1102	60
1103	69
1104	76
1105	50
1106	70
1107	69
1108	63
1109	78
1110	79
1111	43
1112	67
1113	61
1114	57
1115	61
1116	72
1117	55
1118	66
1119	67
1120	78
1121	70
1122	66
1123	66
1124	64
1125	70
1126	81
1127	62
1128	65
1129	64
1130	68
1131	76
1132	64
1133	79
1134	48
1135	90
1136	63
1137	72
1138	70
1139	55
1140	73
1141	71
1142	65
1143	67
1144	59
1145	64
1146	57
1147	61
1148	57
1149	54
1150	62
1151	74
1152	61
1153	60
1154	69
1155	81
1156	62
1157	77
1158	58
1159	62
1160	54
1161	65
1162	58
1163	60
1164	74
1165	59
1166	68
1167	48
1168	70
1169	60
1170	63
1171	61
1172	68
1173	68
1174	63
1175	53
1176	51
1177	64
1178	56
1179	53
1180	48
1181	73
1182	55
1183	58
1184	58
1185	66
1186	49
1187	66
1188	56
1189	63
1190	68
1191	56
1192	58
1193	57
1194	61
1195	62
1196	53
1197	61
1198	55
1199	49
1200	66
1201	66
1202	48
1203	51
1204	60
1205	48
1206	61
1207	69
1208	58
1209	71
1210	58
1211	63
1212	54
1213	51
1214	61
1215	55
1216	61
1217	56
1218	67
1219	57
1220	60
1221	47
1222	53
1223	58
1224	60
1225	56
1226	79
1227	52
1228	36
1229	51
1230	54
1231	53
1232	60
1233	48
1234	52
1235	49
1236	56
1237	64
1238	47
1239	51
1240	51
1241	56
1242	49
1243	49
1244	52
1245	48
1246	52
1247	55
1248	53
1249	50
1250	55
1251	59
1252	58
1253	76
1254	49
1255	54
1256	44
1257	53
1258	65
1259	67
1260	44
1261	52
1262	48
1263	62
1264	65
1265	54
1266	50
1267	54
1268	45
1269	55
1270	70
1271	60
1272	44
1273	46
1274	68
1275	57
1276	42
1277	53
1278	49
1279	59
1280	54
1281	52
1282	63
1283	32
1284	51
1285	53
1286	47
1287	67
1288	53
1289	64
1290	54
1291	45
1292	49
1293	57
1294	59
1295	42
1296	50
1297	49
1298	55
1299	56
1300	55
1301	47
1302	54
1303	56
1304	44
1305	54
1306	50
1307	64
1308	35
1309	46
1310	36
1311	46
1312	58
1313	56
1314	45
1315	55
1316	43
1317	57
1318	50
1319	53
1320	44
1321	51
1322	63
1323	56
1324	44
1325	50
1326	45
1327	50
1328	53
1329	52
1330	48
1331	62
1332	63
1333	52
1334	56
1335	47
1336	55
1337	57
1338	55
1339	44
1340	58
1341	56
1342	46
1343	52
1344	49
1345	42
1346	40
1347	62
1348	47
1349	48
1350	45
1351	42
1352	53
1353	51
1354	51
1355	40
1356	63
1357	57
1358	42
1359	54
1360	54
1361	46
1362	45
1363	37
1364	66
1365	51
1366	34
1367	52
1368	47
1369	43
1370	51
1371	41
1372	44
1373	43
1374	49
1375	39
1376	48
1377	54
1378	54
1379	59
1380	36
1381	55
1382	48
1383	47
1384	52
1385	55
1386	45
1387	56
1388	59
1389	43
1390	59
1391	44
1392	45
1393	42
1394	50
1395	49
1396	47
1397	30
1398	43
1399	47
1400	50
1401	40
1402	48
1403	42
1404	35
1405	53
1406	37
1407	38
1408	34
1409	50
1410	37
1411	39
1412	33
1413	51
1414	46
1415	40
1416	52
1417	47
1418	44
1419	42
1420	35
1421	38
1422	39
1423	41
1424	49
1425	46
1426	58
1427	38
1428	31
1429	49
1430	38
1431	40
1432	48
1433	44
1434	32
1435	39
1436	35
1437	33
1438	36
1439	52
1440	50
1441	48
1442	48
1443	37
1444	43
1445	50
1446	44
1447	51
1448	39
1449	49
1450	42
1451	37
1452	38
1453	49
1454	57
1455	40
1456	39
1457	41
1458	33
1459	37
1460	42
1461	49
1462	39
1463	31
1464	48
1465	48
1466	45
1467	57
1468	37
1469	42
1470	37
1471	31
1472	45
1473	40
1474	47
1475	35
1476	36
1477	46
1478	43
1479	50
1480	39
1481	58
1482	47
1483	46
1484	48
1485	40
1486	53
1487	46
1488	40
1489	51
1490	47
1491	36
1492	40
1493	50
1494	46
1495	43
1496	49
1497	35
1498	47
1499	47
1500	38
1501	40
1502	42
1503	42
1504	44
1505	45
1506	46
1507	51
1508	45
1509	51
1510	35
1511	43
1512	42
1513	34
1514	48
1515	50
1516	35
1517	34
1518	41
1519	32
1520	42
1521	40
1522	37
1523	38
1524	37
1525	28
1526	47
1527	29
1528	42
1529	41
1530	30
1531	36
1532	45
1533	41
1534	44
1535	27
1536	29
1537	50
1538	36
1539	47
1540	40
1541	46
1542	37
1543	53
1544	44
1545	44
1546	45
1547	57
1548	34
1549	40
1550	37
1551	33
1552	40
1553	29
1554	29
1555	26
1556	31
1557	35
1558	43
1559	41
1560	42
1561	31
1562	31
1563	39
1564	32
1565	39
1566	33
1567	36
1568	33
1569	33
1570	46
1571	31
1572	56
1573	41
1574	48
1575	41
1576	34
1577	37
1578	30
1579	43
1580	44
1581	46
1582	26
1583	48
1584	48
1585	41
1586	36
1587	34
1588	37
1589	27
1590	42
1591	51
1592	35
1593	32
1594	41
1595	39
1596	35
1597	30
1598	28
1599	37
1600	29
1601	39
1602	30
1603	31
1604	37
1605	42
1606	41
1607	39
1608	36
1609	29
1610	42
1611	31
1612	42
1613	31
1614	34
1615	41
1616	29
1617	39
1618	47
1619	47
1620	40
1621	40
1622	38
1623	40
1624	38
1625	28
1626	46
1627	22
1628	42
1629	37
1630	41
1631	34
1632	35
1633	41
1634	38
1635	43
1636	38
1637	38
1638	32
1639	33
1640	30
1641	44
1642	24
1643	34
1644	42
1645	30
1646	36
1647	40
1648	35
1649	37
1650	28
1651	38
1652	43
1653	28
1654	31
1655	26
1656	31
1657	22
1658	26
1659	27
1660	29
1661	30
1662	35
1663	31
1664	29
1665	31
1666	40
1667	29
1668	37
1669	23
1670	42
1671	26
1672	29
1673	31
1674	36
1675	40
1676	30
1677	21
1678	28
1679	41
1680	37
1681	38
1682	30
1683	27
1684	33
1685	27
1686	26
1687	36
1688	31
1689	31
1690	30
1691	38
1692	35
1693	33
1694	27
1695	31
1696	37
1697	29
1698	27
1699	28
1700	32
1701	36
1702	32
1703	39
1704	33
1705	36
1706	32
1707	42
1708	30
1709	30
1710	28
1711	27
1712	31
1713	26
1714	36
1715	24
1716	42
1717	30
1718	29
1719	24
1720	36
1721	25
1722	27
1723	31
1724	42
1725	36
1726	39
1727	36
1728	26
1729	28
1730	32
1731	33
1732	33
1733	25
1734	22
1735	29
1736	33
1737	44
1738	32
1739	28
1740	37
1741	21
1742	22
1743	30
1744	46
1745	31
1746	35
1747	45
1748	38
1749	34
1750	35
1751	39
1752	24
1753	33
1754	28
1755	37
1756	32
1757	27
1758	36
1759	38
1760	39
1761	26
1762	37
1763	33
1764	39
1765	28
1766	27
1767	27
1768	37
1769	27
1770	30
1771	34
1772	37
1773	30
1774	33
1775	20
1776	25
1777	35
1778	26
1779	38
1780	27
1781	25
1782	25
1783	28
1784	23
1785	29
1786	36
1787	27
1788	37
1789	43
1790	28
1791	32
1792	35
1793	33
1794	36
1795	25
1796	30
1797	32
1798	30
1799	30
1800	27
1801	34
1802	35
1803	25
1804	27
1805	39
1806	25
1807	18
1808	31
1809	31
1810	23
1811	31
1812	29
1813	32
1814	28
1815	33
1816	23
1817	31
1818	31
1819	29
1820	24
1821	31
1822	28
1823	26
1824	32
1825	38
1826	27
1827	22
1828	30
1829	30
1830	23
1831	25
1832	26
1833	35
1834	31
1835	34
1836	34
1837	32
1838	23
1839	26
1840	22
1841	24
1842	29
1843	35
1844	35
1845	34
1846	32
1847	27
1848	26
1849	24
1850	31
1851	30
1852	18
1853	21
1854	33
1855	33
1856	20
1857	30
1858	20
1859	24
1860	34
1861	37
1862	24
1863	28
1864	31
1865	19
1866	41
1867	23
1868	30
1869	23
1870	25
1871	26
1872	34
1873	26
1874	27
1875	39
1876	25
1877	20
1878	28
1879	23
1880	22
1881	21
1882	31
1883	32
1884	33
1885	22
1886	20
1887	26
1888	22
1889	34
1890	19
1891	30
1892	23
1893	37
1894	24
1895	33
1896	16
1897	20
1898	29
1899	28
1900	30
1901	32
1902	23
1903	26
1904	27
1905	27
1906	28
1907	22
1908	30
1909	31
1910	36
1911	15
1912	31
1913	22
1914	40
1915	28
1916	27
1917	24
1918	29
1919	22
1920	42
1921	27
1922	24
1923	21
1924	21
1925	24
1926	35
1927	23
1928	28
1929	26
1930	21
1931	33
1932	17
1933	22
1934	23
1935	20
1936	28
1937	28
1938	26
1939	29
1940	31
1941	22
1942	21
1943	21
1944	23
1945	31
1946	27
1947	36
1948	21
1949	22
1950	33
1951	29
1952	24
1953	23
1954	20
1955	25
1956	22
1957	35
1958	31
1959	30
1960	34
1961	19
1962	25
1963	35
1964	29
1965	21
1966	28
1967	19
1968	22
1969	18
1970	24
1971	29
1972	27
1973	27
1974	20
1975	29
1976	33
1977	20
1978	24
1979	26
1980	25
1981	32
1982	24
1983	21
1984	28
1985	23
1986	14
1987	26
1988	21
1989	23
1990	27
1991	21
1992	20
1993	12
1994	21
1995	24
1996	21
1997	34
1998	28
1999	19
2000	25
2001	34
2002	18
2003	29
2004	26
2005	26
2006	21
2007	24
2008	22
2009	29
2010	17
2011	20
2012	27
2013	25
2014	22
2015	25
2016	23
2017	24
2018	16
2019	24
2020	29
2021	30
2022	22
2023	20
2024	14
2025	28
2026	25
2027	30
2028	24
2029	23
2030	19
2031	28
2032	18
2033	22
2034	26
2035	31
2036	19
2037	34
2038	26
2039	27
2040	20
2041	23
2042	18
2043	22
2044	29
2045	24
2046	26
2047	20
2048	27
2049	20
2050	27
2051	15
2052	35
2053	27
2054	18
2055	30
2056	26
2057	23
2058	23
2059	19
2060	29
2061	16
2062	27
2063	24
2064	29
2065	19
2066	25
2067	24
2068	29
2069	28
2070	27
2071	17
2072	22
2073	25
2074	16
2075	21
2076	23
2077	25
2078	31
2079	27
2080	16
2081	19
2082	23
2083	28
2084	25
2085	26
2086	18
2087	29
2088	25
2089	22
2090	28
2091	20
2092	22
2093	20
2094	19
2095	23
2096	27
2097	29
2098	24
2099	30
2100	27
2101	21
2102	22
2103	14
2104	24
2105	14
2106	24
2107	22
2108	21
2109	18
2110	18
2111	24
2112	22
2113	14
2114	20
2115	19
2116	18
2117	30
2118	27
2119	24
2120	27
2121	17
2122	14
2123	24
2124	24
2125	30
2126	28
2127	23
2128	24
2129	27
2130	18
2131	17
2132	15
2133	25
2134	21
2135	28
2136	24
2137	21
2138	30
2139	22
2140	20
2141	28
2142	23
2143	27
2144	24
2145	23
2146	30
2147	27
2148	20
2149	24
2150	27
2151	23
2152	26
2153	16
2154	23
2155	16
2156	20
2157	22
2158	25
2159	19
2160	19
2161	18
2162	26
2163	17
2164	24
2165	19
2166	19
2167	18
2168	25
2169	17
2170	16
2171	12
2172	23
2173	24
2174	26
2175	31
2176	17
2177	15
2178	10
2179	25
2180	17
2181	21
2182	24
2183	19
2184	23
2185	21
2186	23
2187	29
2188	17
2189	16
2190	26
2191	19
2192	16
2193	26
2194	17
2195	21
2196	22
2197	19
2198	24
2199	20
2200	26
2201	19
2202	21
2203	29
2204	15
2205	18
2206	16
2207	20
2208	29
2209	23
2210	24
2211	25
2212	21
2213	19
2214	24
2215	18
2216	26
2217	17
2218	22
2219	28
2220	18
2221	20
2222	20
2223	16
2224	23
2225	21
2226	16
2227	23
2228	17
2229	23
2230	19
2231	17
2232	21
2233	22
2234	24
2235	26
2236	17
2237	16
2238	18
2239	19
2240	19
2241	26
2242	18
2243	16
2244	17
2245	12
2246	22
2247	27
2248	23
2249	19
2250	26
2251	30
2252	24
2253	16
2254	26
2255	19
2256	18
2257	18
2258	22
2259	14
2260	27
2261	19
2262	17
2263	24
2264	24
2265	29
2266	17
2267	27
2268	18
2269	24
2270	16
2271	13
2272	15
2273	15
2274	18
2275	14
2276	12
2277	19
2278	17
2279	21
2280	25
2281	22
2282	16
2283	18
2284	24
2285	15
2286	19
2287	21
2288	14
2289	18
2290	18
2291	20
2292	18
2293	24
2294	20
2295	21
2296	22
2297	24
2298	14
2299	29
2300	17
2301	21
2302	11
2303	20
2304	30
2305	28
2306	13
2307	20
2308	18
2309	14
2310	15
2311	24
2312	14
2313	17
2314	10
2315	19
2316	21
2317	16
2318	14
2319	21
2320	19
2321	19
2322	20
2323	26
2324	20
2325	14
2326	17
2327	8
2328	19
2329	17
2330	16
2331	12
2332	11
2333	18
2334	19
2335	23
2336	13
2337	16
2338	12
2339	17
2340	19
2341	9
2342	20
2343	24
2344	13
2345	15
2346	20
2347	19
2348	18
2349	16
2350	22
2351	21
2352	16
2353	21
2354	22
2355	22
2356	18
2357	26
2358	17
2359	17
2360	17
2361	17
2362	22
2363	14
2364	16
2365	23
2366	19
2367	14
2368	22
2369	11
2370	27
2371	11
2372	22
2373	12
2374	16
2375	21
2376	23
2377	23
2378	20
2379	15
2380	7
2381	20
2382	13
2383	12
2384	23
2385	26
2386	17
2387	17
2388	21
2389	25
2390	17
2391	14
2392	13
2393	14
2394	13
2395	18
2396	18
2397	18
2398	11
2399	21
2400	18
2401	22
2402	22
2403	15
2404	19
2405	16
2406	11
2407	14
2408	16
2409	20
2410	12
2411	18
2412	12
2413	16
2414	15
2415	18
2416	10
2417	12
2418	19
2419	15
2420	9
2421	21
2422	17
2423	14
2424	10
2425	19
2426	12
2427	19
2428	24
2429	17
2430	21
2431	20
2432	21
2433	16
2434	26
2435	14
2436	19
2437	20
2438	17
2439	21
2440	18
2441	19
2442	13
2443	19
2444	14
2445	18
2446	23
2447	22
2448	15
2449	17
2450	21
2451	18
2452	12
2453	13
2454	19
2455	16
2456	21
2457	15
2458	15
2459	17
2460	20
2461	21
2462	24
2463	13
2464	13
2465	16
2466	15
2467	21
2468	17
2469	18
2470	12
2471	17
2472	15
2473	14
2474	17
2475	16
2476	13
2477	10
2478	18
2479	13
2480	20
2481	19
2482	15
2483	17
2484	15
2485	23
2486	19
2487	19
2488	17
2489	26
2490	16
2491	19
2492	15
2493	16
2494	10
2495	12
2496	15
2497	14
2498	18
2499	10
2500	13
2501	16
2502	12
2503	21
2504	16
2505	22
2506	21
2507	22
2508	17
2509	15
2510	17
2511	20
2512	15
2513	16
2514	18
2515	15
2516	21
2517	13
2518	17
2519	17
2520	19
2521	16
2522	16
2523	18
2524	18
2525	10
2526	17
2527	15
2528	15
2529	17
2530	15
2531	12
2532	15
2533	17
2534	14
2535	18
2536	15
2537	20
2538	20
2539	19
2540	15
2541	17
2542	8
2543	23
2544	14
2545	21
2546	18
2547	18
2548	20
2549	26
2550	14
2551	13
2552	11
2553	18
2554	16
2555	13
2556	14
2557	20
2558	18
2559	12
2560	17
2561	15
2562	17
2563	22
2564	14
2565	17
2566	17
2567	12
2568	24
2569	15
2570	23
2571	11
2572	13
2573	14
2574	17
2575	20
2576	16
2577	18
2578	20
2579	16
2580	17
2581	16
2582	13
2583	13
2584	22
2585	12
2586	13
2587	12
2588	10
2589	19
2590	14
2591	20
2592	14
2593	12
2594	17
2595	14
2596	11
2597	17
2598	18
2599	17
2600	12
2601	13
2602	14
2603	19
2604	19
2605	16
2606	17
2607	13
2608	21
2609	10
2610	14
2611	19
2612	6
2613	14
2614	21
2615	20
2616	12
2617	12
2618	14
2619	14
2620	14
2621	8
2622	11
2623	12
2624	9
2625	19
2626	24
2627	14
2628	11
2629	14
2630	14
2631	8
2632	16
2633	15
2634	15
2635	18
2636	22
2637	10
2638	11
2639	16
2640	15
2641	16
2642	19
2643	21
2644	9
2645	14
2646	15
2647	19
2648	16
2649	16
2650	19
2651	17
2652	13
2653	19
2654	19
2655	17
2656	16
2657	15
2658	17
2659	13
2660	15
2661	16
2662	15
2663	20
2664	20
2665	17
2666	14
2667	13
2668	24
2669	11
2670	14
2671	15
2672	17
2673	12
2674	17
2675	10
2676	18
2677	12
2678	8
2679	22
2680	24
2681	16
2682	15
2683	15
2684	16
2685	14
2686	13
2687	13
2688	19
2689	12
2690	17
2691	22
2692	16
2693	14
2694	13
2695	17
2696	11
2697	14
2698	12
2699	4
2700	10
2701	9
2702	13
2703	19
2704	8
2705	18
2706	20
2707	13
2708	10
2709	8
2710	8
2711	13
2712	20
2713	12
2714	17
2715	14
2716	16
2717	13
2718	12
2719	13
2720	6
2721	14
2722	13
2723	13
2724	16
2725	12
2726	11
2727	17
2728	24
2729	15
2730	15
2731	9
2732	18
2733	16
2734	14
2735	14
2736	14
2737	15
2738	14
2739	14
2740	7
2741	13
2742	14
2743	17
2744	14
2745	7
2746	11
2747	18
2748	13
2749	14
2750	11
2751	19
2752	18
2753	12
2754	17
2755	11
2756	16
2757	13
2758	12
2759	10
2760	19
2761	17
2762	12
2763	14
2764	15
2765	6
2766	14
2767	8
2768	14
2769	11
2770	9
2771	8
2772	14
2773	7
2774	16
2775	15
2776	10
2777	13
2778	8
2779	15
2780	18
2781	13
2782	9
2783	8
2784	17
2785	8
2786	13
2787	21
2788	8
2789	11
2790	16
2791	15
2792	20
2793	14
2794	13
2795	9
2796	14
2797	19
2798	14
2799	13
2800	12
2801	14
2802	10
2803	10
2804	8
2805	10
2806	12
2807	16
2808	19
2809	8
2810	8
2811	14
2812	14
2813	19
2814	13
2815	20
2816	14
2817	13
2818	12
2819	20
2820	17
2821	12
2822	10
2823	14
2824	11
2825	13
2826	14
2827	10
2828	7
2829	8
2830	10
2831	14
2832	15
2833	15
2834	8
2835	16
2836	11
2837	8
2838	14
2839	10
2840	9
2841	14
2842	12
2843	9
2844	16
2845	18
2846	9
2847	8
2848	6
2849	12
2850	14
2851	12
2852	12
2853	16
2854	11
2855	8
2856	10
2857	17
2858	10
2859	16
2860	13
2861	8
2862	9
2863	14
2864	13
2865	10
2866	14
2867	16
2868	18
2869	15
2870	8
2871	13
2872	6
2873	11
2874	16
2875	13
2876	15
2877	14
2878	14
2879	12
2880	11
2881	11
2882	17
2883	12
2884	9
2885	9
2886	8
2887	9
2888	12
2889	10
2890	14
2891	10
2892	11
2893	13
2894	14
2895	8
2896	10
2897	17
2898	9
2899	9
2900	13
2901	15
2902	15
2903	12
2904	16
2905	18
2906	13
2907	13
2908	14
2909	15
2910	8
2911	11
2912	14
2913	12
2914	8
2915	15
2916	15
2917	12
2918	8
2919	15
2920	5
2921	9
2922	10
2923	12
2924	9
2925	10
2926	7
2927	14
2928	6
2929	15
2930	8
2931	12
2932	17
2933	16
2934	11
2935	10
2936	17
2937	9
2938	6
2939	7
2940	13
2941	11
2942	8
2943	15
2944	20
2945	5
2946	10
2947	13
2948	16
2949	10
2950	10
2951	16
2952	12
2953	17
2954	9
2955	14
2956	13
2957	13
2958	9
2959	13
2960	9
2961	14
2962	7
2963	7
2964	7
2965	9
2966	10
2967	13
2968	8
2969	18
2970	10
2971	5
2972	11
2973	13
2974	8
2975	11
2976	10
2977	18
2978	9
2979	14
2980	6
2981	6
2982	18
2983	7
2984	9
2985	10
2986	12
2987	9
2988	11
2989	18
2990	12
2991	15
2992	10
2993	14
2994	8
2995	15
2996	12
2997	15
2998	13
2999	15
3000	11
3001	9
3002	12
3003	6
3004	11
3005	10
3006	10
3007	6
3008	11
3009	11
3010	9
3011	11
3012	6
3013	8
3014	9
3015	14
3016	17
3017	10
3018	9
3019	16
3020	8
3021	10
3022	6
3023	9
3024	17
3025	13
3026	6
3027	6
3028	9
3029	13
3030	13
3031	9
3032	13
3033	11
3034	16
3035	9
3036	12
3037	7
3038	11
3039	10
3040	21
3041	11
3042	8
3043	10
3044	13
3045	10
3046	17
3047	12
3048	11
3049	12
3050	8
3051	15
3052	9
3053	11
3054	12
3055	11
3056	9
3057	14
3058	9
3059	14
3060	16
3061	15
3062	14
3063	11
3064	11
3065	6
3066	13
3067	14
3068	8
3069	18
3070	10
3071	12
3072	13
3073	12
3074	8
3075	13
3076	13
3077	11
3078	7
3079	4
3080	12
3081	9
3082	13
3083	12
3084	7
3085	16
3086	17
3087	9
3088	8
3089	8
3090	7
3091	14
3092	9
3093	9
3094	10
3095	6
3096	15
3097	8
3098	11
3099	9
3100	9
3101	12
3102	12
3103	12
3104	11
3105	8
3106	11
3107	12
3108	5
3109	15
3110	13
3111	13
3112	11
3113	14
3114	13
3115	6
3116	8
3117	6
3118	4
3119	18
3120	9
3121	7
3122	8
3123	9
3124	7
3125	6
3126	13
3127	6
3128	8
3129	11
3130	9
3131	12
3132	11
3133	14
3134	11
3135	9
3136	3
3137	7
3138	13
3139	12
3140	10
3141	10
3142	9
3143	10
3144	8
3145	6
3146	9
3147	12
3148	13
3149	10
3150	7
3151	8
3152	11
3153	12
3154	7
3155	10
3156	8
3157	15
3158	7
3159	12
3160	8
3161	12
3162	16
3163	12
3164	4
3165	8
3166	7
3167	13
3168	9
3169	13
3170	11
3171	8
3172	12
3173	6
3174	8
3175	9
3176	8
3177	5
3178	13
3179	15
3180	9
3181	6
3182	18
3183	11
3184	14
3185	9
3186	9
3187	7
3188	8
3189	8
3190	8
3191	11
3192	13
3193	21
3194	4
3195	9
3196	11
3197	7
3198	14
3199	8
3200	13
3201	13
3202	9
3203	11
3204	15
3205	5
3206	13
3207	5
3208	11
3209	15
3210	13
3211	17
3212	14
3213	15
3214	6
3215	9
3216	10
3217	10
3218	5
3219	11
3220	13
3221	12
3222	7
3223	7
3224	7
